"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"하늘어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 14 407동 107호,서울특별시 강남구 삼성로 14 407동 107호,서울특별시 강남구청,37.485535,127.053926,2017-11-17
"아이세상어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로22길 50 1200-2 101호,서울특별시 강남구 개포로22길 50 1200-2 101호,서울특별시 강남구청,37.475993,127.032333,2017-11-17
"국악고등학교",출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로22길 65,서울특별시 강남구 개포동 1272번지,서울특별시 강남구청,37.485927,127.073436,2017-11-17
"밀알학교",출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 일원로 90,서울특별시 강남구 일원동 713번지,서울특별시 강남구청,37.514379,127.045670,2017-11-17
"서울정애학교",출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로81길 16,서울특별시 강남구 삼성동 74-13,서울특별시 강남구청,37.510198,127.013500,2017-11-17
"강남역",강남역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 396,서울특별시 강남구 역삼동 858,서울특별시 강남구청,37.497112,127.028173,2017-11-17
"강남역",강남역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 396,서울특별시 강남구 역삼동 858,서울특별시 강남구청,37.497112,127.028173,2017-11-17
"강남역",강남역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 396,서울특별시 강남구 역삼동 858,서울특별시 강남구청,37.497112,127.028173,2017-11-17
"강남역",강남역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 396,서울특별시 강남구 역삼동 858,서울특별시 강남구청,37.497112,127.028173,2017-11-17
"선릉역",선릉역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 6번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 7번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 8번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 9번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선릉역",선릉역 10번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 340,서울특별시 강남구 삼성동 172-66,서울특별시 강남구청,37.504505,127.048930,2017-11-17
"선정릉역",선정릉역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 580,서울특별시 강남구 삼성동 111-114,서울특별시 강남구청,37.510266,127.043806,2017-11-17
"선정릉역",선정릉역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 580,서울특별시 강남구 삼성동 111-114,서울특별시 강남구청,37.510266,127.043806,2017-11-17
"윗반 고개공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,74,100000,02-3423-7115,서울특별시 강남구 세곡동  104-11,서울특별시 강남구 세곡동  104-11,서울특별시 강남구청,37.465918,127.091949,2017-11-17
"윗반 고개공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,76,100000,02-3423-7115,서울특별시 강남구 세곡동  101,서울특별시 강남구 세곡동  101,서울특별시 강남구청,37.465829,127.091944,2017-11-17
"윗반 고개공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,67,100000,02-3423-7115,서울특별시 강남구 세곡동  102-28,서울특별시 강남구 세곡동  102-28,서울특별시 강남구청,37.465707,127.091777,2017-11-17
"윗반 고개공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1,100000,02-3423-7115,서울특별시 강남구 세곡동 102-29,서울특별시 강남구 세곡동 102-29,서울특별시 강남구청,37.465644,127.091751,2017-11-17
"해찬나래어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 자곡로 21,서울특별시 강남구 자곡로 21 LH푸르지오 203동 102호,서울특별시 강남구청,37.504008,127.025290,2017-11-17
"이베이베이트리어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로25길 53,서울특별시 강남구 테헤란로 25길 53,서울특별시 강남구청,37.488031,127.065469,2017-11-17
"우리어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 14,서울특별시 강남구 삼성로 14 주공아파트내,서울특별시 강남구청,37.514302,127.032161,2017-11-17
LH 서울어린이집,건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로121길 12,서울특별시 강남구 선릉로 121길 12,서울특별시 강남구청,37.487299,127.094354,2017-11-17
"풀무원어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로 280,서울특별시 강남구 광평로 280,서울특별시 강남구청,37.513468,127.037143,2017-11-17
"삼성 꼬마숲 어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로61길 36,서울특별시 강남구 봉은사로 61길 36,서울특별시 강남구청,37.480947,127.104505,2017-11-17
"무지개어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 자곡로260 한양수자인아파트 407동 106호,서울특별시 강남구 자곡로260 한양수자인아파트 407동 106호,서울특별시 강남구청,37.480988,127.091373,2017-11-17
"미소별어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 자곡로260 한양수자인아파트 402동 102호,서울특별시 강남구 자곡로260 한양수자인아파트 402동 102호,서울특별시 강남구청,37.516244,127.039786,2017-11-17
"성아어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현로32길 16,서울특별시 강남구 논현로32길 16,서울특별시 강남구청,37.484040,127.026073,2017-11-17
"대웅 리틀베어 어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로114길 12,서울특별시 강남구 봉은사로114길 12,서울특별시 강남구청,37.514386,127.047946,2017-11-17
"우리어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로114길 13 서울의료원내(內),서울특별시 강남구 봉은사로114길 13 서울의료원내(內),서울특별시 강남구청,37.514080,127.048968,2017-11-17
